(16500, 0.224)
(16600, 0.262)
(16700, 0.242)
(16800, 0.24)
(16900, 0.272)
(17000, 0.314)
(17100, 0.252)
(17200, 0.276)
(17300, 0.26)
(17400, 0.26)
(17500, 0.352)
(17600, 0.302)
(17700, 0.22)
(17800, 0.33)
(17900, 0.28)
(18000, 0.212)
(18100, 0.196)
(18200, 0.286)
(18300, 0.3)
(18400, 0.21)
(18500, 0.252)
(18600, 0.186)
(18700, 0.254)
(18800, 0.288)
(18900, 0.23)
(19000, 0.302)
(19100, 0.242)
(19200, 0.216)
(19300, 0.25)
(19400, 0.308)
(19500, 0.302)
(19600, 0.266)
(19700, 0.254)
(19800, 0.26)
(19900, 0.254)
(20000, 0.282)
(20100, 0.278)
(20200, 0.26)
(20300, 0.272)
(20400, 0.296)
(20500, 0.226)
(20600, 0.274)
(20700, 0.312)
(20800, 0.264)
(20900, 0.238)
(21000, 0.226)
(21100, 0.272)
(21200, 0.324)
(21300, 0.284)
(21400, 0.292)
(21500, 0.286)
(21600, 0.28)
(21700, 0.234)
(21800, 0.234)
(21900, 0.236)
(22000, 0.2)
(22100, 0.26)
(22200, 0.314)
(22300, 0.258)
(22400, 0.288)
(22500, 0.288)
(22600, 0.28)
(22700, 0.228)
(22800, 0.178)
(22900, 0.26)
(23000, 0.286)
(23100, 0.326)
(23200, 0.292)
(23300, 0.316)
(23400, 0.238)
(23500, 0.262)
(23600, 0.248)
(23700, 0.27)
(23800, 0.246)
(23900, 0.238)
(24000, 0.282)
(24100, 0.29)
(24200, 0.208)
(24300, 0.266)
(24400, 0.278)
(24500, 0.31)
(24600, 0.286)
(24700, 0.312)
(24800, 0.276)
(24900, 0.242)
(25000, 0.276)
(25100, 0.294)
(25200, 0.326)
(25300, 0.252)
(25400, 0.33)
(25500, 0.278)
(25600, 0.27)
(25700, 0.216)
(25800, 0.276)
(25900, 0.308)
(26000, 0.282)
(26100, 0.256)
(26200, 0.306)
(26300, 0.266)
(26400, 0.236)
(26500, 0.29)
(26600, 0.286)
(26700, 0.206)
(26800, 0.256)
(26900, 0.262)
(27000, 0.268)
(27100, 0.232)
(27200, 0.258)
(27300, 0.342)
(27400, 0.276)
(27500, 0.3)
(27600, 0.292)
(27700, 0.254)
(27800, 0.254)
(27900, 0.272)
(28000, 0.258)
(28100, 0.266)
(28200, 0.236)
(28300, 0.282)
(28400, 0.332)
(28500, 0.262)
(28600, 0.362)
(28700, 0.278)
(28800, 0.286)
(28900, 0.364)
(29000, 0.29)
(29100, 0.334)
(29200, 0.284)
(29300, 0.22)
(29400, 0.344)
(29500, 0.32)
(29600, 0.268)
(29700, 0.234)
(29800, 0.26)
(29900, 0.29)
(30000, 0.352)
(30100, 0.242)
(30200, 0.234)
(30300, 0.238)
(30400, 0.308)
(30500, 0.286)
(30600, 0.258)
(30700, 0.324)
(30800, 0.31)
(30900, 0.302)
(31000, 0.29)
(31100, 0.312)
(31200, 0.236)
(31300, 0.306)
(31400, 0.288)
(31500, 0.276)
(31600, 0.236)
(31700, 0.288)
(31800, 0.232)
(31900, 0.288)
(32000, 0.254)
(32100, 0.286)
(32200, 0.296)
(32300, 0.268)
(32400, 0.308)
(32500, 0.216)
(32600, 0.242)
(32700, 0.276)
(32800, 0.268)
(32900, 0.258)
(33000, 0.256)
(33100, 0.314)
(33200, 0.272)
(33300, 0.32)
(33400, 0.272)
(33500, 0.282)
(33600, 0.278)
(33700, 0.268)
(33800, 0.31)
(33900, 0.278)
(34000, 0.288)
(34100, 0.284)
(34200, 0.278)
(34300, 0.236)
(34400, 0.264)
(34500, 0.354)
(34600, 0.264)
(34700, 0.278)
(34800, 0.282)
(34900, 0.246)
(35000, 0.26)
(35100, 0.274)
(35200, 0.274)
(35300, 0.296)
(35400, 0.258)
(35500, 0.294)
(35600, 0.25)
(35700, 0.3)
(35800, 0.272)
(35900, 0.236)
(36000, 0.254)
(36100, 0.28)
(36200, 0.232)
(36300, 0.334)
(36400, 0.226)
(36500, 0.218)
(36600, 0.236)
(36700, 0.26)
(36800, 0.35)
(36900, 0.294)
(37000, 0.234)
(37100, 0.338)
(37200, 0.326)
(37300, 0.29)
(37400, 0.246)
(37500, 0.228)
(37600, 0.246)
(37700, 0.276)
(37800, 0.294)
(37900, 0.312)
(38000, 0.354)
(38100, 0.254)
(38200, 0.264)
(38300, 0.28)
(38400, 0.302)
(38500, 0.262)
(38600, 0.24)
(38700, 0.282)
(38800, 0.26)
(38900, 0.242)
(39000, 0.294)
(39100, 0.378)
(39200, 0.29)
(39300, 0.272)
(39400, 0.278)
(39500, 0.32)
(39600, 0.276)
(39700, 0.31)
(39800, 0.262)
(39900, 0.304)
(40000, 0.244)
(40100, 0.242)
(40200, 0.342)
(40300, 0.296)
(40400, 0.256)
(40500, 0.272)
(40600, 0.318)
(40700, 0.212)
(40800, 0.296)
(40900, 0.32)
(41000, 0.262)
(41100, 0.302)
(41200, 0.296)
(41300, 0.298)
(41400, 0.282)
(41500, 0.292)
(41600, 0.276)
(41700, 0.312)
(41800, 0.266)
(41900, 0.268)
(42000, 0.274)
(42100, 0.246)
(42200, 0.314)
(42300, 0.268)
(42400, 0.324)
(42500, 0.284)
(42600, 0.304)
(42700, 0.316)
(42800, 0.27)
(42900, 0.288)
(43000, 0.31)
(43100, 0.264)
(43200, 0.208)
(43300, 0.268)
(43400, 0.304)
(43500, 0.3)
(43600, 0.296)
(43700, 0.254)
(43800, 0.246)
(43900, 0.21)
(44000, 0.244)
(44100, 0.264)
(44200, 0.262)
(44300, 0.308)
(44400, 0.282)
(44500, 0.306)
(44600, 0.244)
(44700, 0.248)
(44800, 0.3)
(44900, 0.308)
(45000, 0.228)
(45100, 0.276)
(45200, 0.324)
(45300, 0.312)
(45400, 0.276)
(45500, 0.264)
(45600, 0.308)
(45700, 0.24)
(45800, 0.306)
(45900, 0.278)
(46000, 0.308)
(46100, 0.284)
(46200, 0.29)
(46300, 0.23)
(46400, 0.28)
(46500, 0.302)
(46600, 0.24)
(46700, 0.294)
(46800, 0.354)
(46900, 0.236)
(47000, 0.33)
(47100, 0.26)
(47200, 0.268)
(47300, 0.258)
(47400, 0.21)
(47500, 0.286)
(47600, 0.262)
(47700, 0.188)
(47800, 0.278)
(47900, 0.25)
(48000, 0.264)
(48100, 0.25)
(48200, 0.262)
(48300, 0.262)
(48400, 0.262)
(48500, 0.296)
(48600, 0.296)
(48700, 0.298)
(48800, 0.286)
(48900, 0.262)
(49000, 0.312)
(49100, 0.276)
(49200, 0.28)
(49300, 0.25)
(49400, 0.298)
(49500, 0.256)
(49600, 0.268)
(49700, 0.302)
(49800, 0.222)
(49900, 0.24)
(50000, 0.292)
(50100, 0.33)
(50200, 0.266)
(50300, 0.256)
(50400, 0.34)
(50500, 0.266)
(50600, 0.248)
(50700, 0.258)
(50800, 0.248)
(50900, 0.288)
(51000, 0.266)
(51100, 0.256)
(51200, 0.324)
(51300, 0.23)
(51400, 0.312)
(51500, 0.324)
(51600, 0.288)
(51700, 0.346)
(51800, 0.294)
(51900, 0.28)
(52000, 0.298)
(52100, 0.31)
(52200, 0.28)
(52300, 0.254)
(52400, 0.274)
(52500, 0.272)
(52600, 0.322)
(52700, 0.27)
(52800, 0.322)
(52900, 0.246)
(53000, 0.294)
(53100, 0.296)
(53200, 0.292)
(53300, 0.322)
(53400, 0.3)
(53500, 0.268)
(53600, 0.29)
(53700, 0.292)
(53800, 0.284)
(53900, 0.246)
(54000, 0.28)
(54100, 0.256)
(54200, 0.356)
(54300, 0.366)
(54400, 0.24)
(54500, 0.31)
(54600, 0.332)
(54700, 0.316)
(54800, 0.308)
(54900, 0.262)
(55000, 0.228)
(55100, 0.286)
(55200, 0.276)
(55300, 0.28)
(55400, 0.256)
(55500, 0.316)
(55600, 0.312)
(55700, 0.266)
(55800, 0.328)
(55900, 0.264)
(56000, 0.228)
(56100, 0.3)
(56200, 0.296)
(56300, 0.302)
(56400, 0.372)
(56500, 0.248)
(56600, 0.296)
(56700, 0.218)
(56800, 0.276)
(56900, 0.278)
(57000, 0.328)
(57100, 0.274)
(57200, 0.218)
(57300, 0.334)
(57400, 0.256)
(57500, 0.252)
(57600, 0.276)
(57700, 0.318)
(57800, 0.324)
(57900, 0.308)
(58000, 0.294)
(58100, 0.226)
(58200, 0.29)
(58300, 0.324)
(58400, 0.308)
(58500, 0.29)
(58600, 0.252)
(58700, 0.29)
(58800, 0.288)
(58900, 0.292)
(59000, 0.264)
(59100, 0.266)
(59200, 0.258)
(59300, 0.278)
(59400, 0.31)
(59500, 0.294)
(59600, 0.28)
(59700, 0.27)
(59800, 0.326)
(59900, 0.224)
(60000, 0.248)
(60100, 0.338)
(60200, 0.286)
(60300, 0.252)
(60400, 0.298)
(60500, 0.232)
(60600, 0.296)
(60700, 0.322)
(60800, 0.3)
(60900, 0.266)
(61000, 0.29)
(61100, 0.268)
(61200, 0.278)
(61300, 0.31)
(61400, 0.296)
(61500, 0.26)
(61600, 0.338)
(61700, 0.24)
(61800, 0.322)
(61900, 0.298)
(62000, 0.276)
(62100, 0.29)
(62200, 0.306)
(62300, 0.32)
(62400, 0.254)
(62500, 0.336)
(62600, 0.252)
(62700, 0.264)
(62800, 0.304)
(62900, 0.33)
(63000, 0.274)
(63100, 0.264)
(63200, 0.256)
(63300, 0.312)
(63400, 0.28)
(63500, 0.312)
(63600, 0.29)
(63700, 0.284)
(63800, 0.338)
(63900, 0.284)
(64000, 0.316)
(64100, 0.304)
(64200, 0.332)
(64300, 0.324)
(64400, 0.312)
(64500, 0.3)
(64600, 0.276)
(64700, 0.306)
(64800, 0.326)
(64900, 0.29)
(65000, 0.286)
(65100, 0.298)
(65200, 0.312)
(65300, 0.312)
(65400, 0.286)
(65500, 0.326)
(65600, 0.268)
(65700, 0.3)
(65800, 0.32)
(65900, 0.292)
(66000, 0.272)
(66100, 0.41)
(66200, 0.276)
(66300, 0.22)
(66400, 0.29)
(66500, 0.31)
(66600, 0.266)
(66700, 0.284)
(66800, 0.296)
(66900, 0.316)
(67000, 0.294)
(67100, 0.312)
(67200, 0.322)
(67300, 0.334)
(67400, 0.308)
(67500, 0.344)
(67600, 0.308)
(67700, 0.296)
(67800, 0.226)
(67900, 0.29)
(68000, 0.28)
(68100, 0.296)
(68200, 0.34)
(68300, 0.27)
(68400, 0.306)
(68500, 0.328)
(68600, 0.368)
(68700, 0.342)
(68800, 0.318)
(68900, 0.236)
(69000, 0.318)
(69100, 0.268)
(69200, 0.284)
(69300, 0.286)
(69400, 0.336)
(69500, 0.34)
(69600, 0.28)
(69700, 0.276)
(69800, 0.296)
(69900, 0.296)
(70000, 0.306)
(70100, 0.288)
(70200, 0.348)
(70300, 0.302)
(70400, 0.31)
(70500, 0.322)
(70600, 0.292)
(70700, 0.304)
(70800, 0.264)
(70900, 0.272)
(71000, 0.328)
(71100, 0.33)
(71200, 0.258)
(71300, 0.294)
(71400, 0.312)
(71500, 0.344)
(71600, 0.284)
(71700, 0.306)
(71800, 0.332)
(71900, 0.312)
(72000, 0.304)
(72100, 0.288)
(72200, 0.236)
(72300, 0.308)
(72400, 0.264)
(72500, 0.31)
(72600, 0.272)
(72700, 0.308)
(72800, 0.31)
(72900, 0.29)
(73000, 0.28)
(73100, 0.288)
(73200, 0.266)
(73300, 0.376)
(73400, 0.3)
(73500, 0.32)
(73600, 0.302)
(73700, 0.332)
(73800, 0.384)
(73900, 0.324)
(74000, 0.292)
(74100, 0.254)
(74200, 0.244)
(74300, 0.3)
(74400, 0.278)
(74500, 0.308)
(74600, 0.276)
(74700, 0.404)
(74800, 0.302)
(74900, 0.272)
(75000, 0.356)
(75100, 0.27)
(75200, 0.212)
(75300, 0.346)
(75400, 0.306)
(75500, 0.248)
(75600, 0.292)
(75700, 0.3)
(75800, 0.278)
(75900, 0.308)
(76000, 0.304)
(76100, 0.274)
(76200, 0.294)
(76300, 0.312)
(76400, 0.212)
(76500, 0.316)
(76600, 0.292)
(76700, 0.288)
(76800, 0.272)
(76900, 0.242)
(77000, 0.286)
(77100, 0.218)
(77200, 0.256)
(77300, 0.282)
(77400, 0.254)
(77500, 0.32)
(77600, 0.296)
(77700, 0.332)
(77800, 0.364)
(77900, 0.308)
(78000, 0.212)
(78100, 0.338)
(78200, 0.264)
(78300, 0.248)
(78400, 0.282)
(78500, 0.322)
(78600, 0.33)
(78700, 0.296)
(78800, 0.308)
(78900, 0.368)
(79000, 0.244)
(79100, 0.254)
(79200, 0.296)
(79300, 0.256)
(79400, 0.332)
(79500, 0.258)
(79600, 0.264)
(79700, 0.312)
(79800, 0.29)
(79900, 0.32)
(80000, 0.304)
(80100, 0.282)
(80200, 0.336)
(80300, 0.242)
(80400, 0.322)
(80500, 0.272)
(80600, 0.314)
(80700, 0.26)
(80800, 0.288)
(80900, 0.294)
(81000, 0.332)
(81100, 0.246)
(81200, 0.31)
(81300, 0.268)
(81400, 0.306)
(81500, 0.296)
(81600, 0.218)
(81700, 0.292)
(81800, 0.276)
(81900, 0.242)
(82000, 0.296)
(82100, 0.352)
(82200, 0.278)
(82300, 0.38)
(82400, 0.262)
(82500, 0.264)
(82600, 0.294)
(82700, 0.278)
(82800, 0.286)
(82900, 0.294)
(83000, 0.308)
(83100, 0.296)
(83200, 0.278)
(83300, 0.304)
(83400, 0.262)
(83500, 0.284)
(83600, 0.3)
(83700, 0.324)
(83800, 0.332)
(83900, 0.254)
(84000, 0.262)
(84100, 0.35)
(84200, 0.262)
(84300, 0.308)
(84400, 0.268)
(84500, 0.372)
(84600, 0.296)
(84700, 0.292)
(84800, 0.28)
(84900, 0.336)
(85000, 0.286)
(85100, 0.29)
(85200, 0.23)
(85300, 0.282)
(85400, 0.27)
(85500, 0.308)
(85600, 0.302)
(85700, 0.278)
(85800, 0.332)
(85900, 0.268)
(86000, 0.306)
(86100, 0.312)
(86200, 0.268)
(86300, 0.264)
(86400, 0.288)
(86500, 0.262)
(86600, 0.258)
(86700, 0.304)
(86800, 0.324)
(86900, 0.276)
(87000, 0.288)
(87100, 0.308)
(87200, 0.312)
(87300, 0.324)
(87400, 0.318)
(87500, 0.274)
(87600, 0.274)
(87700, 0.266)
(87800, 0.3)
(87900, 0.294)
(88000, 0.282)
(88100, 0.288)
(88200, 0.302)
(88300, 0.308)
(88400, 0.3)
(88500, 0.284)
(88600, 0.298)
(88700, 0.268)
(88800, 0.38)
(88900, 0.278)
(89000, 0.368)
(89100, 0.282)
(89200, 0.324)
(89300, 0.332)
(89400, 0.262)
(89500, 0.276)
(89600, 0.254)
(89700, 0.318)
(89800, 0.214)
(89900, 0.332)
(90000, 0.324)
(90100, 0.348)
(90200, 0.27)
(90300, 0.288)
(90400, 0.38)
(90500, 0.354)
(90600, 0.26)
(90700, 0.288)
(90800, 0.326)
(90900, 0.326)
(91000, 0.324)
(91100, 0.308)
(91200, 0.31)
(91300, 0.302)
(91400, 0.304)
(91500, 0.302)
(91600, 0.272)
(91700, 0.272)
(91800, 0.294)
(91900, 0.308)
(92000, 0.266)
(92100, 0.278)
(92200, 0.282)
(92300, 0.27)
(92400, 0.302)
(92500, 0.364)
(92600, 0.376)
(92700, 0.288)
(92800, 0.232)
(92900, 0.298)
(93000, 0.336)
(93100, 0.328)
(93200, 0.332)
(93300, 0.378)
(93400, 0.304)
(93500, 0.296)
(93600, 0.326)
(93700, 0.272)
(93800, 0.304)
(93900, 0.26)
(94000, 0.316)
(94100, 0.264)
(94200, 0.378)
(94300, 0.288)
(94400, 0.234)
(94500, 0.304)
(94600, 0.286)
(94700, 0.248)
(94800, 0.334)
(94900, 0.234)
(95000, 0.298)
(95100, 0.296)
(95200, 0.308)
(95300, 0.324)
(95400, 0.262)
(95500, 0.346)
(95600, 0.362)
(95700, 0.288)
(95800, 0.33)
(95900, 0.284)
(96000, 0.292)
(96100, 0.316)
(96200, 0.252)
(96300, 0.292)
(96400, 0.282)
(96500, 0.31)
(96600, 0.296)
(96700, 0.354)
(96800, 0.344)
(96900, 0.3)
(97000, 0.33)
(97100, 0.262)
(97200, 0.306)
(97300, 0.318)
(97400, 0.286)
(97500, 0.322)
(97600, 0.318)
(97700, 0.268)
(97800, 0.276)
(97900, 0.312)
(98000, 0.332)
(98100, 0.262)
(98200, 0.304)
(98300, 0.352)
(98400, 0.23)
(98500, 0.276)
(98600, 0.358)
(98700, 0.31)
(98800, 0.312)
(98900, 0.342)
(99000, 0.322)
(99100, 0.312)
(99200, 0.312)
(99300, 0.242)
(99400, 0.336)
(99500, 0.314)
(99600, 0.362)
(99700, 0.31)
(99800, 0.318)
(99900, 0.254)
(100000, 0.272)
