(43100, 0.488)
(43200, 0.504)
(43300, 0.284)
(43400, 0.556)
(43500, 0.34)
(43600, 0.268)
(43700, 0.368)
(43800, 0.41)
(43900, 0.484)
(44000, 0.436)
(44100, 0.422)
(44200, 0.504)
(44300, 0.406)
(44400, 0.434)
(44500, 0.458)
(44600, 0.49)
(44700, 0.354)
(44800, 0.388)
(44900, 0.388)
(45000, 0.396)
(45100, 0.446)
(45200, 0.382)
(45300, 0.548)
(45400, 0.732)
(45500, 0.458)
(45600, 0.45)
(45700, 0.362)
(45800, 0.416)
(45900, 0.48)
(46000, 0.538)
(46100, 0.53)
(46200, 0.468)
(46300, 0.56)
(46400, 0.468)
(46500, 0.404)
(46600, 0.484)
(46700, 0.388)
(46800, 0.386)
(46900, 0.576)
(47000, 0.48)
(47100, 0.544)
(47200, 0.42)
(47300, 0.436)
(47400, 0.382)
(47500, 0.438)
(47600, 0.408)
(47700, 0.402)
(47800, 0.552)
(47900, 0.438)
(48000, 0.516)
(48100, 0.412)
(48200, 0.392)
(48300, 0.364)
(48400, 0.516)
(48500, 0.526)
(48600, 0.464)
(48700, 0.412)
(48800, 0.636)
(48900, 0.472)
(49000, 0.474)
(49100, 0.54)
(49200, 0.362)
(49300, 0.434)
(49400, 0.498)
(49500, 0.462)
(49600, 0.414)
(49700, 0.41)
(49800, 0.372)
(49900, 0.574)
(50000, 0.438)
(50100, 0.416)
(50200, 0.512)
(50300, 0.44)
(50400, 0.536)
(50500, 0.416)
(50600, 0.36)
(50700, 0.522)
(50800, 0.594)
(50900, 0.436)
(51000, 0.512)
(51100, 0.346)
(51200, 0.414)
(51300, 0.552)
(51400, 0.488)
(51500, 0.358)
(51600, 0.39)
(51700, 0.376)
(51800, 0.524)
(51900, 0.472)
(52000, 0.586)
(52100, 0.464)
(52200, 0.35)
(52300, 0.356)
(52400, 0.448)
(52500, 0.68)
(52600, 0.372)
(52700, 0.426)
(52800, 0.362)
(52900, 0.402)
(53000, 0.38)
(53100, 0.432)
(53200, 0.478)
(53300, 0.544)
(53400, 0.416)
(53500, 0.388)
(53600, 0.346)
(53700, 0.446)
(53800, 0.446)
(53900, 0.452)
(54000, 0.416)
(54100, 0.408)
(54200, 0.354)
(54300, 0.492)
(54400, 0.458)
(54500, 0.432)
(54600, 0.37)
(54700, 0.414)
(54800, 0.312)
(54900, 0.39)
(55000, 0.316)
(55100, 0.564)
(55200, 0.514)
(55300, 0.382)
(55400, 0.59)
(55500, 0.46)
(55600, 0.51)
(55700, 0.51)
(55800, 0.444)
(55900, 0.642)
(56000, 0.556)
(56100, 0.716)
(56200, 0.39)
(56300, 0.634)
(56400, 0.486)
(56500, 0.434)
(56600, 0.582)
(56700, 0.316)
(56800, 0.44)
(56900, 0.382)
(57000, 0.402)
(57100, 0.632)
(57200, 0.47)
(57300, 0.368)
(57400, 0.406)
(57500, 0.448)
(57600, 0.45)
(57700, 0.368)
(57800, 0.536)
(57900, 0.51)
(58000, 0.474)
(58100, 0.494)
(58200, 0.504)
(58300, 0.5)
(58400, 0.722)
(58500, 0.508)
(58600, 0.452)
(58700, 0.48)
(58800, 0.488)
(58900, 0.436)
(59000, 0.492)
(59100, 0.466)
(59200, 0.336)
(59300, 0.57)
(59400, 0.388)
(59500, 0.59)
(59600, 0.48)
(59700, 0.384)
(59800, 0.43)
(59900, 0.352)
(60000, 0.438)
(60100, 0.406)
(60200, 0.438)
(60300, 0.49)
(60400, 0.654)
(60500, 0.552)
(60600, 0.508)
(60700, 0.552)
(60800, 0.514)
(60900, 0.53)
(61000, 0.406)
(61100, 0.432)
(61200, 0.462)
(61300, 0.4)
(61400, 0.424)
(61500, 0.676)
(61600, 0.52)
(61700, 0.536)
(61800, 0.43)
(61900, 0.526)
(62000, 0.466)
(62100, 0.604)
(62200, 0.496)
(62300, 0.494)
(62400, 0.462)
(62500, 0.51)
(62600, 0.336)
(62700, 0.45)
(62800, 0.418)
(62900, 0.518)
(63000, 0.41)
(63100, 0.448)
(63200, 0.482)
(63300, 0.746)
(63400, 0.37)
(63500, 0.452)
(63600, 0.628)
(63700, 0.554)
(63800, 0.454)
(63900, 0.518)
(64000, 0.452)
(64100, 0.562)
(64200, 0.418)
(64300, 0.66)
(64400, 0.584)
(64500, 0.606)
(64600, 0.404)
(64700, 0.59)
(64800, 0.448)
(64900, 0.37)
(65000, 0.542)
(65100, 0.384)
(65200, 0.492)
(65300, 0.47)
(65400, 0.378)
(65500, 0.498)
(65600, 0.516)
(65700, 0.484)
(65800, 0.508)
(65900, 0.606)
(66000, 0.618)
(66100, 0.584)
(66200, 0.524)
(66300, 0.438)
(66400, 0.426)
(66500, 0.492)
(66600, 1.308)
(66700, 0.44)
(66800, 0.46)
(66900, 0.606)
(67000, 0.58)
(67100, 0.624)
(67200, 0.474)
(67300, 0.436)
(67400, 0.508)
(67500, 0.438)
(67600, 0.476)
(67700, 0.45)
(67800, 0.398)
(67900, 0.41)
(68000, 0.366)
(68100, 0.442)
(68200, 0.556)
(68300, 0.398)
(68400, 0.604)
(68500, 0.478)
(68600, 0.456)
(68700, 0.616)
(68800, 0.67)
(68900, 0.47)
(69000, 0.598)
(69100, 0.442)
(69200, 0.482)
(69300, 0.47)
(69400, 0.502)
(69500, 0.526)
(69600, 0.43)
(69700, 0.532)
(69800, 0.544)
(69900, 0.418)
(70000, 0.522)
(70100, 0.44)
(70200, 0.678)
(70300, 0.724)
(70400, 0.58)
(70500, 0.464)
(70600, 0.5)
(70700, 0.532)
(70800, 0.4)
(70900, 0.564)
(71000, 0.438)
(71100, 0.494)
(71200, 0.538)
(71300, 0.82)
(71400, 0.484)
(71500, 0.494)
(71600, 0.398)
(71700, 0.484)
(71800, 0.746)
(71900, 0.464)
(72000, 0.388)
(72100, 0.494)
(72200, 0.4)
(72300, 0.636)
(72400, 0.446)
(72500, 0.582)
(72600, 0.58)
(72700, 0.476)
(72800, 0.374)
(72900, 0.456)
(73000, 0.446)
(73100, 0.506)
(73200, 0.426)
(73300, 0.436)
(73400, 0.504)
(73500, 0.44)
(73600, 0.618)
(73700, 0.47)
(73800, 0.602)
(73900, 0.456)
(74000, 0.498)
(74100, 0.63)
(74200, 0.542)
(74300, 0.428)
(74400, 0.494)
(74500, 0.466)
(74600, 0.404)
(74700, 0.492)
(74800, 0.71)
(74900, 0.494)
(75000, 0.444)
(75100, 0.502)
(75200, 0.416)
(75300, 0.46)
(75400, 0.59)
(75500, 0.396)
(75600, 0.628)
(75700, 0.67)
(75800, 0.552)
(75900, 0.452)
(76000, 0.402)
(76100, 0.402)
(76200, 0.576)
(76300, 0.612)
(76400, 0.396)
(76500, 0.556)
(76600, 0.334)
(76700, 0.382)
(76800, 0.608)
(76900, 0.404)
(77000, 0.374)
(77100, 0.542)
(77200, 0.51)
(77300, 0.596)
(77400, 0.696)
(77500, 0.478)
(77600, 0.5)
(77700, 0.428)
(77800, 1.124)
(77900, 0.476)
(78000, 0.396)
(78100, 0.57)
(78200, 0.346)
(78300, 0.432)
(78400, 0.564)
(78500, 0.572)
(78600, 0.46)
(78700, 0.576)
(78800, 0.588)
(78900, 0.578)
(79000, 0.532)
(79100, 0.452)
(79200, 0.348)
(79300, 0.596)
(79400, 0.544)
(79500, 0.436)
(79600, 0.558)
(79700, 0.422)
(79800, 0.332)
(79900, 0.46)
(80000, 0.452)
(80100, 0.34)
(80200, 0.546)
(80300, 0.504)
(80400, 0.396)
(80500, 0.588)
(80600, 0.466)
(80700, 0.468)
(80800, 0.552)
(80900, 0.458)
(81000, 0.45)
(81100, 0.54)
(81200, 0.53)
(81300, 0.532)
(81400, 0.594)
(81500, 0.478)
(81600, 0.426)
(81700, 0.746)
(81800, 0.504)
(81900, 0.43)
(82000, 0.472)
(82100, 0.57)
(82200, 0.562)
(82300, 0.7)
(82400, 0.462)
(82500, 0.548)
(82600, 0.458)
(82700, 0.49)
(82800, 0.592)
(82900, 0.506)
(83000, 0.51)
(83100, 0.432)
(83200, 0.556)
(83300, 0.502)
(83400, 0.556)
(83500, 0.544)
(83600, 0.416)
(83700, 0.592)
(83800, 0.75)
(83900, 0.458)
(84000, 0.47)
(84100, 0.694)
(84200, 0.452)
(84300, 0.556)
(84400, 0.464)
(84500, 0.654)
(84600, 0.49)
(84700, 0.5)
(84800, 0.876)
(84900, 0.482)
(85000, 0.558)
(85100, 0.472)
(85200, 0.586)
(85300, 0.432)
(85400, 0.502)
(85500, 0.464)
(85600, 0.404)
(85700, 0.626)
(85800, 0.568)
(85900, 0.446)
(86000, 0.718)
(86100, 0.688)
(86200, 0.472)
(86300, 0.474)
(86400, 0.474)
(86500, 0.422)
(86600, 0.48)
(86700, 0.498)
(86800, 0.502)
(86900, 0.422)
(87000, 0.374)
(87100, 0.408)
(87200, 0.602)
(87300, 0.67)
(87400, 0.56)
(87500, 0.786)
(87600, 0.52)
(87700, 0.496)
(87800, 0.458)
(87900, 0.402)
(88000, 0.474)
(88100, 0.444)
(88200, 0.432)
(88300, 0.518)
(88400, 0.444)
(88500, 0.604)
(88600, 0.562)
(88700, 0.5)
(88800, 0.456)
(88900, 0.494)
(89000, 0.548)
(89100, 0.356)
(89200, 0.524)
(89300, 0.444)
(89400, 0.434)
(89500, 0.47)
(89600, 0.564)
(89700, 0.48)
(89800, 0.666)
(89900, 0.596)
(90000, 0.448)
(90100, 0.432)
(90200, 0.628)
(90300, 0.458)
(90400, 0.408)
(90500, 0.404)
(90600, 0.626)
(90700, 0.618)
(90800, 0.406)
(90900, 0.392)
(91000, 0.472)
(91100, 0.572)
(91200, 0.766)
(91300, 0.4)
(91400, 0.352)
(91500, 0.572)
(91600, 0.476)
(91700, 0.396)
(91800, 0.598)
(91900, 0.446)
(92000, 0.46)
(92100, 0.486)
(92200, 0.554)
(92300, 0.518)
(92400, 0.368)
(92500, 0.494)
(92600, 0.538)
(92700, 0.404)
(92800, 0.466)
(92900, 0.526)
(93000, 0.562)
(93100, 0.42)
(93200, 0.606)
(93300, 0.678)
(93400, 0.45)
(93500, 0.42)
(93600, 0.632)
(93700, 0.544)
(93800, 0.726)
(93900, 0.576)
(94000, 0.7)
(94100, 0.47)
(94200, 0.522)
(94300, 0.4)
(94400, 0.622)
(94500, 0.622)
(94600, 0.64)
(94700, 0.8)
(94800, 0.546)
(94900, 0.522)
(95000, 0.542)
(95100, 0.528)
(95200, 0.404)
(95300, 0.482)
(95400, 0.494)
(95500, 0.526)
(95600, 0.526)
(95700, 0.542)
(95800, 0.52)
(95900, 0.518)
(96000, 0.48)
(96100, 0.72)
(96200, 0.424)
(96300, 0.428)
(96400, 0.576)
(96500, 0.448)
(96600, 0.444)
(96700, 0.622)
(96800, 0.448)
(96900, 0.41)
(97000, 0.572)
(97100, 0.552)
(97200, 0.544)
(97300, 1.072)
(97400, 0.596)
(97500, 0.618)
(97600, 0.396)
(97700, 0.508)
(97800, 0.496)
(97900, 0.462)
(98000, 0.442)
(98100, 0.644)
(98200, 0.506)
(98300, 0.448)
(98400, 0.528)
(98500, 0.618)
(98600, 0.562)
(98700, 0.572)
(98800, 0.434)
(98900, 0.448)
(99000, 0.49)
(99100, 0.504)
(99200, 0.466)
(99300, 0.448)
(99400, 0.576)
(99500, 0.41)
(99600, 0.676)
(99700, 0.578)
(99800, 0.496)
(99900, 0.436)
(100000, 0.504)
